rating,genre,score,votes,budget,gross,runtime,release_country,release_date,score_bin
6,10,-2.581375541078961,-0.336900196228408,-0.6817153593483744,-0.3151934410612955,-0.9590379432722766,36,1987-04-10,0
6,10,-2.3766628750008105,-0.3670215358510011,-0.6828272818213682,-0.3151934410612955,-1.8253897770750591,36,1987-10-02,0
6,10,-1.2507432115709824,-0.3705240172024654,-0.5972092514008446,-0.4336318008401221,-1.0131849328849505,20,1987-11-21,0
6,10,-2.0695938758835846,-0.3740264985539297,-0.6861630492403497,-0.4329041445483927,-0.9048909536596028,1,1988-04-07,0
6,0,-0.9436742124537556,-0.3579150843371939,-0.6861630492403497,-0.3128994323315556,-0.09268610946949428,36,1987-10-30,0
6,6,-0.7389615463756057,-0.3670215358510011,-0.6861630492403497,-0.4378539693451178,-0.4717150367582116,36,1987-11-11,0
4,0,-4.219076869704166,-0.32639275217401503,0.3812825248337114,-0.3947369063943049,-1.1214789121102984,36,1987-12-18,0
4,4,1.3081651144059008,-0.3516106179045581,-0.6861630492403497,-0.43648814499512995,-0.14683309908216818,36,1988-07-15,2
6,5,-0.02246721510207831,-0.3635190544995368,-0.45043548496566116,-0.411340618867488,0.06975485936852742,36,1988-05-06,1
6,10,-0.12482354814115326,-0.3663210395807082,-0.6861630492403497,-0.3151934410612955,0.23219582820654913,35,1987-06-19,1
5,4,-0.5342488802974549,-0.35721458806690104,-0.6861630492403497,-0.39913539733421366,-0.6883029952089071,36,1987-05-08,0
6,4,0.6940271161714491,-0.34530615147192234,-0.6817153593483744,-0.38798220766698416,-1.5005078393990157,36,1987-03-20,2
4,6,1.0010961152886748,-0.33059572979577223,-0.6861630492403497,-0.397436937974136,-1.2297728913356463,36,1987-12-18,2
6,6,0.07988911793699756,-0.34530615147192234,-0.6861630492403497,-0.3876140570830641,0.28634281781922305,36,1987-05-08,1
6,6,0.28460178401514746,-0.3397021813095794,0.425759423753464,-0.10472337108364722,0.5570777658825925,36,1987-12-11,1
3,4,1.3081651144059008,-0.3663210395807082,-0.6861630492403497,-0.44532006979456384,-0.3634210575328638,36,1989-07-19,2
4,4,-1.5578122106882082,-0.37192500974305115,-0.6861630492403497,-0.3151934410612955,-1.0673319224976245,36,1987-04-17,0
6,4,-0.6366052133365299,-0.3747339997869255,-0.6861630492403497,-0.4342664889227742,-0.8507439640469289,36,1987-11-13,0
6,3,0.28460178401514746,-0.3586155806074868,-0.42819703550578486,-0.3151934410612955,-0.6341560055962333,36,1987-12-04,1
6,0,-0.6366052133365299,-0.3621180619589511,-0.24139406004282418,-0.4118548293136434,-0.7424499848215811,36,1987-05-01,0
5,4,-0.9436742124537556,-0.36421955076982965,-0.6861630492403497,-0.42810816550869313,-0.4175680471455377,36,1987-04-03,0
6,4,-2.0695938758835846,-0.36001657314807245,-0.6861630492403497,-0.4324610093002217,-0.5800090159835594,36,1987-02-20,0
6,0,-0.6366052133365299,-0.3656205433104154,-0.6416861503205971,-0.44324793153488784,-1.0673319224976245,36,1987-06-26,0
4,4,-1.0460305454928316,-0.3593160768777796,-0.6861630492403497,-0.22069197235203453,-0.5258620263708855,36,1987-11-06,0
6,6,-0.6366052133365299,-0.3733260022836369,-0.6861630492403497,-0.4420806089580127,-0.20098008869484207,36,1988-01-22,0
6,6,-0.12482354814115326,-0.3558135955263153,-0.6861630492403497,-0.41898471566416406,-0.3092740679201899,36,1987-02-06,1
6,1,-1.2507432115709824,-0.3705240172024654,-0.6861630492403497,-0.3151934410612955,-0.7424499848215811,36,1989-01-27,0
5,4,-1.762524876766359,-0.3733260022836369,-0.6861630492403497,-0.4023684268234418,-0.8507439640469289,36,1987-04-24,0
6,5,-0.12482354814115326,-0.3698235209321726,-0.6861630492403497,-0.43166389665991967,-0.8507439640469289,36,1987-09-25,1
6,5,-0.12482354814115326,-0.36001657314807245,-0.44154010518171066,-0.4348893274682353,-0.8507439640469289,35,1986-02-14,1
5,0,-1.660168543727283,-0.3740264985539297,0.1588980302349487,-0.42101627256273494,-0.25512707830751596,36,1987-07-10,0
4,4,-0.8413178794146807,-0.3551130992560224,-0.1524402622033191,-0.38312330273926426,-1.2297728913356463,36,1987-08-07,0
6,4,0.07988911793699756,-0.37192500974305115,0.19882396390343432,-0.42635502868378855,-0.038539119856820375,36,1987-05-15,1
6,0,-1.864881209805434,-0.37555358042316817,-0.6861630492403497,-0.3151934410612955,-0.9048909536596028,36,1987-06-05,0
4,6,-1.0460305454928316,-0.3747480097123314,-0.6861630492403497,-0.428614413858762,-0.9590379432722766,24,1987-07-24,0
1,6,1.0010961152886748,-0.3747269948242226,-0.6861630492403497,-0.43427236964104565,13.606502262537003,36,1988-10-21,2
5,6,1.1034524483277508,-0.36772203212129395,-0.6861630492403497,-0.44320717397248616,-0.14683309908216818,36,1987-10-17,2
6,6,0.6940271161714491,-0.34320466266104377,-0.6861630492403497,-0.3151934410612955,0.7195187347206142,35,1987-10-16,2
6,4,-0.22717988118022914,-0.3781454166232518,-0.6861630492403497,-0.44369300499732056,-0.6883029952089071,36,1988-03-04,1
5,4,-0.12482354814115326,-0.3753924662810008,-0.3748247568020818,-0.4345570008104144,-0.4175680471455377,36,1987-09-16,1
4,4,-0.9436742124537556,-0.3756236300501975,-0.019009565444061478,-0.3826591775116451,-0.038539119856820375,36,1987-10-09,0
6,4,0.6940271161714491,-0.36421955076982965,-0.6861630492403497,-0.4440363442361741,-0.038539119856820375,36,1992-11-06,2
5,6,-0.43189254725837906,-0.3755816002739799,-0.6861630492403497,-0.44308100283159557,0.34048980743189694,20,1988-01-09,0
6,6,0.38695811705422334,-0.3733260022836369,-0.6861630492403497,-0.3151934410612955,0.6653717451079403,36,1988-03-11,1
6,6,-0.43189254725837906,-0.37794227270486686,-0.6861630492403497,-0.43510686999395337,1.0444006723966577,36,1986-02-14,0
4,4,-1.3530995446100573,-0.3670215358510011,-0.6861630492403497,-0.3315997750446312,-1.0673319224976245,36,1987-08-14,0
6,10,0.38695811705422334,-0.35721458806690104,-0.6861630492403497,-0.3151934410612955,-0.9048909536596028,36,1988-01-08,1
4,6,0.1822454509760725,-0.31658580438991496,-0.24139406004282418,-0.44020588222592716,-1.2297728913356463,36,1987-12-18,1
6,4,1.1034524483277508,-0.36071706941836534,-0.6861630492403497,-0.42131937183049534,0.6653717451079403,36,1987-11-06,2
6,4,-1.1483868785319065,-0.352311114174851,-0.6861630492403497,-0.2656463302720031,-0.14683309908216818,36,1987-03-20,0
6,10,-0.7389615463756057,-0.3698235209321726,-0.6861630492403497,-0.41905522922051586,-0.796596974434255,4,1987-01-30,0
6,6,-0.7389615463756057,-0.3763311312831933,-0.6861630492403497,-0.43563643197806823,-0.4175680471455377,36,1988-02-05,0
4,6,-0.7389615463756057,-0.37192500974305115,-0.6861630492403497,-0.42145571859626,-0.3634210575328638,36,1987-11-06,0
6,6,-0.9436742124537556,-0.37588981863290877,-0.5082554535613395,-0.4373755277621562,-0.796596974434255,36,1988-02-09,0
4,4,-0.12482354814115326,-0.3663210395807082,-0.6861630492403497,-0.3407412634968916,0.28634281781922305,36,1987-02-06,1
6,0,-1.4554558776491322,-0.3756936796772268,-0.6861630492403497,-0.3954968956239461,-0.796596974434255,36,1987-02-20,0
6,0,-1.864881209805434,-0.37684949852321,-0.6861630492403497,-0.4424144443394351,-0.796596974434255,20,1988-04-09,0
4,4,-1.2507432115709824,-0.3790000220730091,-0.24139406004282418,-0.4346709700115208,-0.5800090159835594,36,1987-06-12,0
4,6,0.7963834492105241,-0.36842252839158685,-0.6861630492403497,-0.43569656067050627,1.5317235789107226,9,1987-05-27,2
5,6,0.1822454509760725,-0.37725578635997986,-0.6861630492403497,-0.4319418872429257,-0.3092740679201899,36,1987-11-28,1
6,0,1.9223031126403523,5.2922878318450435,0.5591901205127215,1.1138539053705216,1.423429599685375,36,1988-07-20,2
6,0,1.2058087813668257,0.17166009600421087,0.6481439183522266,0.4532136733701757,1.0985476620093315,36,1988-07-20,2
4,4,1.2058087813668257,1.50960797226358,-0.019009565444061478,0.3723424321546461,-0.7424499848215811,36,1988-03-30,2
4,4,1.0010961152886748,1.0542853965732188,0.11442113131519616,1.2275487170079449,-0.09268610946949428,36,1988-06-03,2
6,6,1.7175904465622023,3.001665027987379,0.425759423753464,3.461981079298962,1.4775765892980488,36,1988-12-16,2
5,5,1.4105214474449765,-0.2766575169832217,-0.3748247568020818,-0.41419959502936265,0.5570777658825925,36,1988-09-09,2
6,0,1.0010961152886748,0.437848678715499,-0.5082554535613395,-0.30230090232061424,-0.6341560055962333,36,1988-11-04,2
4,0,1.0010961152886748,0.3397792008744981,0.8705284129509894,0.18512623094575914,1.0985476620093315,36,1988-05-20,2
4,0,-0.7389615463756057,0.003540991133923651,-0.06348646436381403,2.1931200274724865,0.12390184898120132,36,1988-05-25,0
6,4,0.8987397822495999,0.2627246111422831,-0.552732352481092,-0.43274447313600095,-0.14683309908216818,36,1989-03-31,2
6,4,0.7963834492105241,0.9912407322468612,1.0484360086299995,2.7343453370457773,0.6112247554952664,36,1988-06-29,2
4,2,1.4105214474449765,0.9281960679205034,2.4272198751423284,3.1864300362809934,-0.09268610946949428,36,1988-06-22,2
6,4,-0.02246721510207831,-0.19259796454807812,-0.41930165572183437,-0.3046764812380627,-0.09268610946949428,36,1988-10-21,1
6,2,1.7175904465622023,0.8161166646736453,-0.6861630492403497,-0.41734467804646436,0.9902536827839837,20,1988-07-16,2
4,6,2.229372111757579,1.2924541284727924,-0.4637785546415869,-0.3021892898118488,2.6688103607768747,36,1990-02-23,2
6,5,1.5128777804840514,0.25571964843935446,-0.019009565444061478,-0.0644840497327886,1.2068416412346794,36,1989-01-27,2
6,8,0.28460178401514746,0.25571964843935446,-0.28587095896257675,0.04115678785450602,-1.0131849328849505,36,1988-11-09,1
4,4,-0.22717988118022914,0.437848678715499,-0.019009565444061478,1.9399207246102503,0.06975485936852742,36,1988-12-09,1
5,4,1.3081651144059008,0.725052149535573,-0.1524402622033191,0.42174600496275955,-1.1214789121102984,36,1988-12-02,2
4,4,0.28460178401514746,-0.09452848670707723,0.3812825248337114,0.03299146559755673,-0.796596974434255,36,1988-06-17,1
6,4,-0.43189254725837906,0.18567002141006814,0.20337492915470123,1.443147522173774,-0.09268610946949428,36,1988-07-29,0
1,2,1.9223031126403523,1.7477767041631536,-0.5215985232372652,-0.10911829394730138,-1.0673319224976245,36,1990-07-13,2
6,0,0.5916707831323742,0.01755091653978092,-0.10796336328356657,0.05728880945690052,0.06975485936852742,36,1988-08-12,2
6,4,1.2058087813668257,0.5639380073682144,-0.35258630734220553,0.242654291360353,0.12390184898120132,36,1988-07-29,2
6,4,0.4893144500932983,-0.0034639715690049835,0.5591901205127215,0.6882167123909414,0.39463679704457083,36,1988-12-21,1
6,0,0.4893144500932983,0.17166009600421087,-0.6372384604286219,-0.3155469338998611,-0.7424499848215811,36,1988-04-29,1
6,6,1.2058087813668257,-0.0034639715690049835,-0.3748247568020818,-0.3479285143820111,3.1561332672909397,4,1988-08-12,2
6,4,-0.12482354814115326,-0.2696525542802931,-0.24139406004282418,-0.2089381234775436,-0.09268610946949428,36,1988-08-19,1
1,2,1.1034524483277508,0.19267498411299677,-0.13020181274344284,0.48456913458945067,-1.9878307459130808,36,1988-11-18,2
6,0,-0.5342488802974549,0.49388838033892807,2.115881582704061,1.6359869564969487,-0.20098008869484207,36,1988-05-25,0
6,5,0.8987397822495999,-0.1505681883305063,-0.10796336328356657,-0.09229769970326221,0.28634281781922305,36,1988-10-14,2
6,6,1.3081651144059008,0.08059558086613863,-0.06348646436381403,-0.06374866260917432,0.7195187347206142,36,1989-02-24,2
4,4,-0.9436742124537556,-0.2346277407656499,-0.24139406004282418,-0.40243417193220643,-0.3092740679201899,36,1989-05-12,0
4,4,0.6940271161714491,-0.24163270346857854,-0.5972092514008446,-0.3720754704347736,-0.7424499848215811,36,1988-02-26,2
6,6,1.0010961152886748,-0.08051856130121997,-0.10796336328356657,-0.35703805533669597,0.5570777658825925,36,1988-09-23,2
6,4,0.7963834492105241,-0.038488785083648155,-0.3748247568020818,0.11485347569084675,0.12390184898120132,36,1988-06-15,2
4,1,1.3081651144059008,-0.038488785083648155,-0.6861630492403497,-0.40178507939356367,3.3727212257416355,36,1988-08-19,2
6,6,1.0010961152886748,-0.13655826292464904,0.0699442323954436,-0.33536201411538114,3.535162194579657,36,1988-02-05,2
6,10,0.1822454509760725,-0.14356322562757767,0.1588980302349487,-0.3547316354281323,-0.5800090159835594,36,1988-08-05,1
1,2,0.38695811705422334,-0.0665086358953627,0.6926208172719792,0.3710349304338069,-1.7170957978497112,36,1988-11-18,1
6,6,-1.2507432115709824,-0.34530615147192234,-0.6861630492403497,-0.4285219412158312,-0.09268610946949428,36,1988-04-29,0
5,4,0.5916707831323742,-0.21361285265686403,0.20337492915470123,0.18261539550806824,0.9361066931713098,36,1989-01-13,2
6,0,-0.22717988118022914,0.08760054356906727,0.6036670194324741,-0.06018137926044457,-0.09268610946949428,36,1988-06-17,1
6,10,-0.6366052133365299,-0.024478859677790888,-0.10796336328356657,0.09812723724109493,-0.6883029952089071,36,1988-08-19,0
4,6,0.4893144500932983,-0.2766575169832217,-0.6861630492403497,-0.08619920764193124,0.827812713945962,36,1989-01-06,1
4,1,0.8987397822495999,-0.017473896974862253,1.3877947473877115,-0.35654672903392626,1.0985476620093315,36,1989-03-10,2
5,4,-0.12482354814115326,-0.14356322562757767,-0.5972092514008446,-0.3151934410612955,-0.9590379432722766,36,1988-05-27,1
6,10,-0.43189254725837906,-0.0665086358953627,-0.4637785546415869,-0.24988289975676986,-0.9590379432722766,36,1988-10-21,0
5,4,0.28460178401514746,-0.2836624796861504,-0.35258630734220553,-0.3839334322503468,-0.5258620263708855,36,1988-09-30,1
4,1,-2.9908008732352624,-0.29767240509200765,-0.10796336328356657,-0.3748167221054097,-0.3634210575328638,36,1988-08-12,0
6,0,-0.32953621421930407,-0.17158307643929221,-0.35258630734220553,-0.23775943562508162,-0.3634210575328638,36,1988-04-22,0
5,4,0.6940271161714491,0.24871468573642586,0.7370977161917318,0.21881523606068107,-0.25512707830751596,36,1988-11-23,2
6,0,-0.02246721510207831,-0.08752352400414859,0.6926208172719792,-0.028149668477700437,-0.796596974434255,36,1988-07-13,1
6,0,0.28460178401514746,-0.290667442389079,-0.552732352481092,-0.3020682174959763,-0.9590379432722766,36,1989-01-11,1
6,8,-0.12482354814115326,-0.2346277407656499,-0.5304939030212157,-0.39726692574815464,-1.0673319224976245,36,1989-01-13,1
4,4,1.1034524483277508,0.08760054356906727,-0.6861630492403497,0.017396054031137986,0.23219582820654913,36,1988-12-14,2
6,10,-1.0460305454928316,-0.14356322562757767,-0.5616277322650425,-0.23445158666031796,-0.9590379432722766,36,1988-05-13,0
5,4,-0.02246721510207831,-0.24863766617150718,-0.3303478578823293,-0.19851451730372413,-0.9590379432722766,36,1988-07-06,1
6,10,0.1822454509760725,-0.07351359859829133,-0.552732352481092,-0.31241257713668513,-0.4717150367582116,36,1988-12-23,1
6,5,0.5916707831323742,-0.024478859677790888,0.20337492915470123,-0.2513234224439019,0.7736657243332882,36,1988-02-26,2
6,0,0.38695811705422334,-0.2066078899539354,-0.41930165572183437,0.06780043919091358,0.7736657243332882,36,1988-04-29,1
5,4,-0.9436742124537556,-0.2066078899539354,0.20337492915470123,-0.2929944784422285,-0.038539119856820375,36,1988-12-09,0
5,3,0.5916707831323742,-0.31448431557903633,-0.019009565444061478,-0.36947908926762146,0.7736657243332882,36,1988-11-11,2
6,4,-0.43189254725837906,-0.3116823304978649,-0.5749708019409683,-0.43246534825714855,-0.6883029952089071,36,1988-10-21,0
5,4,-0.5342488802974549,-0.31938778947108637,0.0699442323954436,-0.3510943120640352,-0.3634210575328638,36,1988-11-18,0
6,4,-0.32953621421930407,-0.2766575169832217,-0.5972092514008446,-0.4375772121711874,-0.14683309908216818,19,1989-06-16,0
6,4,-0.5342488802974549,-0.24863766617150718,-0.41040627593788387,-0.3441817920379361,-0.9048909536596028,36,1988-01-15,0
1,1,-0.43189254725837906,-0.3537121067154367,-0.4637785546415869,-0.4062485335489837,-0.3092740679201899,36,1988-07-29,0
4,6,0.8987397822495999,-0.24863766617150718,-0.41930165572183437,-0.38300564432351186,0.7195187347206142,1,1989-06-29,2
4,3,1.0010961152886748,-0.26264759157736445,-0.6861630492403497,-0.29144258552311375,-0.14683309908216818,36,1988-03-11,2
6,0,-0.32953621421930407,-0.2766575169832217,-0.6372384604286219,-0.43816912738910885,-1.1214789121102984,36,1988-05-13,0
6,4,1.3081651144059008,-0.12254833751879177,-0.6550292199965229,-0.36557697940517636,-0.9590379432722766,36,1988-11-11,2
5,4,-0.43189254725837906,-0.29767240509200765,0.20337492915470123,-0.2690123036394568,0.015607869755853522,36,1988-02-05,0
4,4,-1.762524876766359,-0.1505681883305063,-0.6861630492403497,-0.23070323445425012,-0.8507439640469289,36,1988-03-18,0
6,5,-0.22717988118022914,-0.17158307643929221,0.33680562591395885,0.009174787862543067,0.5029307762699187,36,1988-12-02,1
6,4,-0.12482354814115326,-0.2836624796861504,-0.6327907705366466,-0.41131470626431826,-0.8507439640469289,36,1988-10-14,1
5,4,0.28460178401514746,-0.2766575169832217,0.20337492915470123,0.12362025006089176,0.015607869755853522,36,1988-03-25,1
4,4,0.07988911793699756,-0.3537121067154367,-0.4637785546415869,-0.3689375125576,-0.4175680471455377,36,1989-07-21,1
4,1,-0.9436742124537556,-0.2696525542802931,0.09218268185531989,-0.16997382774605896,0.5570777658825925,36,1988-11-23,0
4,10,-1.660168543727283,-0.26264759157736445,-0.2191556105829479,-0.29012583323420715,-0.4175680471455377,36,1988-06-10,0
6,4,-0.12482354814115326,-0.29767240509200765,-0.552732352481092,-0.43666335515935867,-0.5800090159835594,36,1988-06-17,1
4,4,-0.12482354814115326,-0.24163270346857854,0.1588980302349487,-0.16433206045789323,-0.25512707830751596,36,1988-06-03,1
3,5,0.6940271161714491,-0.31868729320079353,-0.6861630492403497,-0.44541814784124023,-0.20098008869484207,36,2008-05-02,2
6,4,-0.43189254725837906,-0.29767240509200765,-0.35258630734220553,-0.4127036129841504,-0.09268610946949428,36,1989-05-19,0
4,4,-2.581375541078961,-0.2766575169832217,0.20337492915470123,-0.31563301924579296,-0.4175680471455377,36,1988-07-22,0
6,4,-0.32953621421930407,-0.3347987074175294,-0.3970632062619581,-0.28537549033030674,0.827812713945962,36,1988-02-12,0
6,4,-1.762524876766359,-0.33760069249870084,0.2923287269942063,-0.2522875849258875,-0.796596974434255,36,1988-03-25,0
6,0,-0.8413178794146807,-0.3705240172024654,-0.6861630492403497,-0.44380110449273663,-0.5258620263708855,36,1988-02-26,0
4,4,-0.6366052133365299,-0.21361285265686403,-0.019009565444061478,-0.20735967922555926,0.23219582820654913,36,1988-07-06,0
6,8,0.1822454509760725,-0.22061781535979266,-0.3748247568020818,-0.22977090934402977,-0.4175680471455377,36,1988-02-05,1
6,4,-0.8413178794146807,-0.3635190544995368,-0.6861630492403497,-0.37657932975000236,-0.8507439640469289,36,1988-02-26,0
6,0,-0.32953621421930407,-0.26264759157736445,-0.6861630492403497,-0.22174202195349343,-0.4717150367582116,36,1988-06-10,0
4,4,0.07988911793699756,-0.290667442389079,-0.6861630492403497,-0.003402284481878203,-0.4717150367582116,36,1988-06-10,1
6,6,-0.12482354814115326,-0.30467736779493626,-0.3748247568020818,-0.38670518877044324,0.39463679704457083,36,1988-07-29,1
6,6,-0.43189254725837906,-0.2836624796861504,-0.6861630492403497,-0.2377001879391262,-0.4717150367582116,36,1988-04-01,0
6,4,1.9223031126403523,-0.17858803914222085,-0.6861630492403497,-0.3151934410612955,1.964899495812114,36,1990-02-09,2
6,6,-0.22717988118022914,-0.35721458806690104,-0.1524402622033191,-0.2709491853788904,-0.796596974434255,36,1988-03-11,1
6,0,0.1822454509760725,-0.2836624796861504,-0.552732352481092,-0.3653597892820513,-0.4717150367582116,36,1988-07-08,1
4,3,0.5916707831323742,-0.26264759157736445,0.33680562591395885,-0.22913650758848447,0.23219582820654913,36,1988-08-12,2
6,0,-0.9436742124537556,-0.3116823304978649,-0.3748247568020818,-0.22248119740498293,-0.5258620263708855,36,1988-02-12,0
6,6,-0.6366052133365299,-0.3284942409848936,0.425759423753464,-0.2680611470156707,0.06975485936852742,36,1988-04-01,0
6,0,0.4893144500932983,-0.29767240509200765,-0.019009565444061478,-0.122893160680315,0.23219582820654913,36,1988-02-12,1
6,1,1.0010961152886748,-0.3179867969305007,-0.3303478578823293,-0.44378970647136784,0.28634281781922305,9,1988-09-07,2
5,8,0.38695811705422334,-0.336900196228408,-0.47712162431751265,-0.426784794658586,0.39463679704457083,36,1988-04-22,1
5,3,0.6940271161714491,-0.2066078899539354,0.2923287269942063,0.22785081652115097,1.2609886308473532,36,1988-10-07,2
6,0,-0.02246721510207831,-0.2766575169832217,0.025467333475691065,-0.09145271537321144,-0.796596974434255,36,1988-10-07,1
6,5,-0.02246721510207831,-0.34110317385016514,0.1588980302349487,-0.16126045338144104,1.1526946516220054,36,1988-08-26,1
6,0,0.6940271161714491,-0.3130833230384506,-0.5215985232372652,-0.43294892170287125,-1.0131849328849505,36,1989-05-19,2
6,4,-0.43189254725837906,-0.35651409179660815,-0.6861630492403497,-0.4396159823103346,-0.20098008869484207,36,1988-11-23,0
4,1,-1.2507432115709824,-0.32008828574137926,-0.6861630492403497,-0.27902695761663043,-1.0673319224976245,36,1988-07-22,0
5,4,-0.43189254725837906,-0.3502096253639724,-0.6861630492403497,-0.25268234190558225,-0.8507439640469289,36,1988-01-15,0
4,5,-0.12482354814115326,-0.352311114174851,-0.41930165572183437,-0.4349902577733991,-0.20098008869484207,9,1988-04-27,1
6,4,-0.5342488802974549,-0.36001657314807245,-0.6861630492403497,-0.441142094777252,-0.6341560055962333,36,1988-09-09,0
5,4,-0.8413178794146807,-0.2836624796861504,-0.4860170041014632,-0.4035685779043751,-1.0673319224976245,36,1988-04-29,0
6,0,-0.32953621421930407,-0.33129622606606507,-0.4637785546415869,-0.4060427414472274,-1.0673319224976245,36,1988-05-06,0
6,6,1.0010961152886748,-0.290667442389079,-0.5082554535613395,-0.4073648458505158,0.23219582820654913,36,1989-01-13,2
5,4,-1.4554558776491322,-0.3579150843371939,-0.6861630492403497,-0.3546745902583834,-0.7424499848215811,36,1988-02-12,0
4,1,1.4105214474449765,-0.26264759157736445,-0.6861630492403497,-0.09587040124186,-0.5258620263708855,36,1989-10-27,2
6,4,0.5916707831323742,-0.3397021813095794,0.2923287269942063,-0.2933050993028341,0.6112247554952664,36,1988-03-18,2
4,4,-0.6366052133365299,-0.35091012163426527,-0.6861630492403497,-0.41729239031172155,-0.6883029952089071,36,1988-04-08,0
4,4,-0.43189254725837906,-0.31658580438991496,-0.6861630492403497,-0.2950862080835615,-0.4175680471455377,36,1988-03-11,0
5,6,-1.2507432115709824,-0.3698235209321726,-0.06348646436381403,-0.37243542765840537,-0.038539119856820375,36,1988-11-18,0
6,6,0.1822454509760725,-0.32359076709284357,-0.6861630492403497,-0.40188406047188474,-0.038539119856820375,36,1988-10-21,1
6,4,-1.3530995446100573,-0.3551130992560224,-0.6861630492403497,-0.3103602615228678,-0.4717150367582116,36,1988-04-22,0
6,5,-0.43189254725837906,-0.36071706941836534,-0.6416861503205971,-0.3151934410612955,-0.4717150367582116,36,1988-05-06,0
6,3,0.8987397822495999,-0.29767240509200765,-0.28587095896257675,-0.4215411872376541,2.993692298452918,36,1988-09-30,2
5,6,0.38695811705422334,-0.352311114174851,-0.6861630492403497,-0.3633262831566377,-0.4175680471455377,36,1988-08-26,1
3,5,1.7175904465622023,-0.32008828574137926,-0.6861630492403497,-0.4226482599836998,0.39463679704457083,36,1988-10-07,2
4,4,-1.1483868785319065,-0.32218977455225783,-0.6861630492403497,-0.3185150447397689,-0.796596974434255,36,1989-08-04,0
6,4,-0.43189254725837906,-0.32429126336313646,-0.019009565444061478,-0.21382870058831324,1.2068416412346794,36,1988-10-07,0
4,1,0.28460178401514746,-0.36492004704012254,-0.6861630492403497,-0.29483328213498566,-0.3634210575328638,36,1988-04-15,1
6,4,-0.12482354814115326,-0.3446056552016295,-0.6861630492403497,-0.32645754944468547,-0.9048909536596028,36,1988-03-04,1
6,4,-2.0695938758835846,-0.3691230246618797,-0.6861630492403497,-0.4376626147370952,-0.3092740679201899,36,1988-03-04,0
4,4,1.1034524483277508,-0.3481081365530938,-0.6861630492403497,-0.43243223342598347,0.12390184898120132,19,1989-05-25,2
4,6,-0.32953621421930407,-0.3460066477422152,-0.019009565444061478,-0.42647720225776425,-0.4175680471455377,36,1988-03-18,0
6,3,1.0010961152886748,-0.336900196228408,-0.6861630492403497,-0.4088765979117667,3.7517501530303528,36,1989-12-21,2
6,4,1.4105214474449765,-0.33409821114723653,-0.6861630492403497,-0.3919215620784815,0.7736657243332882,36,1988-12-14,2
4,1,-0.6366052133365299,-0.3544126029857296,0.11442113131519616,-0.42481715478032833,-0.3634210575328638,36,1988-08-05,0
6,13,-0.32953621421930407,-0.3733260022836369,-0.6861630492403497,-0.3151934410612955,-0.9590379432722766,36,1989-01-06,0
6,12,-0.12482354814115326,-0.3137838193087435,-0.6861630492403497,-0.3056316574539257,-0.5258620263708855,36,1988-03-18,1
6,0,-1.4554558776491322,-0.3397021813095794,-0.6861630492403497,-0.37735193939750683,-0.14683309908216818,36,1988-01-22,0
6,0,-1.1483868785319065,-0.32289027082255073,0.025467333475691065,-0.3993931908436059,-0.038539119856820375,36,1989-04-21,0
6,4,0.8987397822495999,-0.32359076709284357,-0.6861630492403497,-0.4408849289849786,0.6653717451079403,36,1986-02-14,2
6,0,-0.9436742124537556,-0.3537121067154367,-0.6861630492403497,-0.4352090447207739,-0.796596974434255,36,1988-12-02,0
4,6,0.28460178401514746,-0.3691230246618797,-0.552732352481092,-0.44349958002406387,-0.3634210575328638,36,1988-09-02,1
6,10,-1.3530995446100573,-0.3698235209321726,-0.6861630492403497,-0.3757727573025933,-0.20098008869484207,36,1988-04-22,0
6,4,-1.4554558776491322,-0.3663210395807082,-0.6768229004672016,-0.3151934410612955,-1.338066870560994,36,1988-05-20,0
5,4,-0.5342488802974549,-0.3782504910637957,-0.6861630492403497,-0.3605252551961566,-0.09268610946949428,36,1988-03-25,0
6,6,-0.5342488802974549,-0.35651409179660815,-0.3748247568020818,-0.37971843293560337,-0.5800090159835594,36,1988-11-18,0
4,4,-1.762524876766359,-0.33900168503928657,-0.6861630492403497,-0.28388495951270565,0.39463679704457083,36,1988-07-08,0
6,0,-0.8413178794146807,-0.3635190544995368,-0.6861630492403497,-0.41170260240602974,-0.796596974434255,36,1988-09-17,0
5,4,-0.6366052133365299,-0.3747690246004402,-0.1524402622033191,-0.401891240674718,-0.038539119856820375,36,1988-10-07,0
5,6,1.0010961152886748,-0.36001657314807245,-0.6861630492403497,-0.4200157795759228,-0.038539119856820375,36,1986-02-14,2
6,4,-0.5342488802974549,-0.3481081365530938,0.1588980302349487,-0.32436597397948685,-0.4717150367582116,36,1988-01-15,0
4,4,0.6940271161714491,-0.3130833230384506,-0.6861630492403497,-0.3515243533533584,0.06975485936852742,36,1988-10-21,2
6,10,-0.7389615463756057,-0.35651409179660815,-0.5082554535613395,-0.33767144045856673,-1.392213860173668,36,1988-04-08,0
4,6,1.0010961152886748,-0.290667442389079,-0.24139406004282418,-0.42835287607181866,-1.338066870560994,36,1988-11-18,2
5,6,0.38695811705422334,-0.34320466266104377,-0.6861630492403497,-0.4429056825415565,-0.7424499848215811,36,1989-02-17,1
6,5,-0.6366052133365299,-0.3544126029857296,0.025467333475691065,-0.3949660011175262,-0.20098008869484207,36,1988-04-29,0
6,5,0.07988911793699756,-0.3481081365530938,-0.552732352481092,-0.4237103463362274,0.23219582820654913,36,1988-03-11,1
